processed_at,season,date,hydroseason,year,site,common_name,species_name,functional_grp,group,sampleID,d13C,C%,d15N,N%,d34S,S%,outlier,CN_molar_ratio,CS_molar_ratio,WSU_ID_CN,WSU_ID_S,WSU_ID_C,WSU_ID_N,S_outlier,comment 
FIU,wet19,43809,Wet,2019,RB10,Largemouth Bass,Micropterus salmoides,Predator,Consumer,W19-RB10-Msa4,-27.98,55.33443333,12.25,15.82044444,18.12,0.97,,4.080595784,152.1221535,G-223763,S-30852,0,0,,
FIU,wet19,43809,Wet,2019,RB10,Largemouth Bass,Micropterus salmoides,Predator,Consumer,W19-RB10-Msa2,-29.85,51.37291,12.57,14.4122,23.2,1.04,,4.158633773,131.7254103,G-223775,S-30864,0,0,,
FIU,wet19,43809,Wet,2019,RB10,Largemouth Bass,Micropterus salmoides,Predator,Consumer,W19-RB10-Msa1,-29.94,37.81638889,13.05,11.48888889,22.61,1.04,,3.840155545,96.96509972,G-223762,S-30851,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Largemouth Bass,Micropterus salmoides,Predator,Consumer,W19-SRS3-Msa3,-29.05,52.37511111,11.64,15.72572222,23.86,1.04,,3.885627346,134.2951567,G-223735,S-30820,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Largemouth Bass,Micropterus salmoides,Predator,Consumer,W19-SRS3-Msa2,-29.32,48.12513,12.01,14.9104,22.76,1.4,,3.765558603,91.66691429,G-223843,S-30932,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Largemouth Bass,Micropterus salmoides,Predator,Consumer,W19-SRS3-Msa1,-28.44,50.32284,12.14,15.463,23.21,1.09,,3.796803984,123.1139817,G-223753,S-30842,0,0,,
FIU,wet19,11-*-19,Wet,2019,TS3,Largemouth Bass,Micropterus salmoides,Predator,Consumer,W19-TS3-Msa1,-22.33,42.73394167,10.46,12.7275,24.01,1.11,,3.917208036,102.6641241,G-223868,S-30957,0,0,,
FIU,wet19,11-*-19,Wet,2019,TS3,Largemouth Bass,Micropterus salmoides,Predator,Consumer,W19-TS3-Msa4,-27.03,43.07614546,10.6,13.03018182,15.15,1.02,,3.856853552,112.6173738,G-223861,S-30950,0,0,,
FIU,wet19,11-*-19,Wet,2019,TS3,Largemouth Bass,Micropterus salmoides,Predator,Consumer,W19-TS3-Msa3,-26.58,44.149225,10.76,13.49433333,15.05,1.06,,3.816967308,111.0672327,G-223806,S-30895,0,0,,
FIU,wet19,11-*-19,Wet,2019,TS3,Largemouth Bass,Micropterus salmoides,Predator,Consumer,W19-TS3-Msa2,-21.32,46.06349167,11.11,14.42616667,16.24,1.17,,3.725226632,104.9880152,G-223860,S-30949,0,0,,
FIU,wet19,43789,Wet,2019,TS3,Largemouth Bass,Micropterus salmoides,Predator,Consumer,W19-TS3-Msa5,-28.16,45.94977273,11.21,14.08672727,14.69,1.21,,3.805572945,101.2667168,G-223815,S-30904,0,0,,
FIU,wet19,43786,Wet,2019,TS10,Laurencia ,Laurencia intricata,Producer,Source,W19-TS10-Lau2,-18.96,26.62541177,-1.73,2.204870588,18.16,6.25,,14.0883463,#DIV/0!,G-223899,S-30988,0,0,,
FIU,wet19,43786,Wet,2019,TS10,Laurencia ,Laurencia intricata,Producer,Source,W19-TS10-Lau1,-19.39,26.42861177,-1.7,2.269970588,17.69,4.01,,13.58316295,11.16898543,G-223874,S-30963,0,0,,
FIU,wet19,43786,Wet,2019,TS10,Laurencia ,Laurencia intricata,Producer,Source,W19-TS10-Lau3,-18.84,27.59528421,-1.6,2.519221053,17.73,4.54,,12.77954478,9.657142331,G-223836,S-30925,0,0,,
FIU,wet19,43783,Wet,2019,TS11,Laurencia ,Laurencia intricata,Producer,Source,W19-TS11-Lau3,-17.76,30.32702222,2.57,1.172144444,19.36,2.6,,30.18529508,31.10463817,G-223823,S-30912,0,0,,
FIU,wet19,43783,Wet,2019,TS11,Laurencia ,Laurencia intricata,Producer,Source,W19-TS11-Lau1,-18.1,29.41795556,2.85,1.061661111,17.96,1.4,,32.32759286,21.55161579,G-223883,S-30972,0,0,,
FIU,wet19,43783,Wet,2019,TS11,Laurencia ,Laurencia intricata,Producer,Source,W19-TS11-Lau2,-17.65,30.69048889,2.89,1.193961111,17.32,2.58,,29.98889163,29.86908894,G-223891,S-30980,0,0,,
ULL,dry19,,Dry,2019,TS9,Laurencia ,Laurencia intricata,Producer,Source,TS9_RDAL3_d19,-16.81,29.31,8.69,1.52,-6.46,0.531843293,,22.49671053,146.9605822,G-219192,S-30536,,,,
ULL,dry19,,Dry,2019,TS9,Laurencia ,Laurencia intricata,Producer,Source,TS9_RDAL2_d19,-19.64,33.21,8.98,2.3,17.64,1.510788432,,16.84565217,58.61839959,G-219125,S-30528,,,,
ULL,dry19,,Dry,2019,TS9,Laurencia ,Laurencia intricata,Producer,Source,TS9_RDAL1_d19,-19.34,24.49,9.24,1.66,12.75,0.106115265,,17.21184739,615.4314053,G-219131,S-30509,,,,
FIU,wet19,43785,Wet,2019,TS9,Laurencia ,Laurencia intricata,Producer,Source,W19-TS9-Lau3,-21.03,30.2705,8.51,2.166625,14.22,2.36,,16.29981346,34.2039548,G-224196,S-31181,0,0,,
FIU,wet19,43785,Wet,2019,TS9,Laurencia ,Laurencia intricata,Producer,Source,W19-TS9-Lau1,-20.04,33.72151111,9.54,2.072,16.93,1.76,,18.98733734,51.09319865,G-224194,S-31179,0,0,,
FIU,wet19,43785,Wet,2019,TS9,Laurencia ,Laurencia intricata,Producer,Source,W19-TS9-Lau2,-20.17,32.23912,9.69,1.9035,15.68,2.01,,19.7595517,42.77163516,G-224195,S-31180,0,0,,
ULL,dry19,,Dry,2019,SRS3,Leafy Bladderwort,Utricularia foliosa,Producer,Source,SRS-UTRFOL-2,-31.64,36.13625362,-4.53,2.243355073,23.66,0.201936508,,18.79281754,477.1962432,G-214781,S-29920,,,,
ULL,dry19,,Dry,2019,SRS3,Leafy Bladderwort,Utricularia foliosa,Producer,Source,SRS-UTRFOL-1,-29.63,36.65509317,0.61,2.39657764,22.15,0.273586098,,17.84389316,357.2802706,G-214755,S-29894,,,,
ULL,dry19,,Dry,2019,SRS3,Leafy Bladderwort,Utricularia foliosa,Producer,Source,SRS-UTRFOL-3,-27.55,41.83286826,0.7,3.274239521,24.64,0.540252976,,14.90575526,206.4853325,G-214757,S-29896,,,,
FIU,wet19,43795,Wet,2019,SRS3,Leafy Bladderwort,Utricularia foliosa,Producer,Source,W19-SRS3-Ufo2,-33.01,39.06038519,8.13,1.672814815,20.85,0.16,,27.24177774,651.0064198,G-224203,S-31188,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Leafy Bladderwort,Utricularia foliosa,Producer,Source,W19-SRS3-Ufo1,-31.26,40.06588571,8.9,2.216,19.9,0.19,,21.09365222,562.3282205,G-224202,S-31187,0,0,,
ULL,dry19,,Dry,2019,TS3,Leafy Bladderwort,Utricularia foliosa,Producer,Source,TSL-UTRFOL-1,-27.85,32.80675183,1.58,1.314861314,10.68,0.114488114,,29.10918695,764.1375903,G-214780,S-29919,,,,
ULL,dry19,,Dry,2019,TS3,Leafy Bladderwort,Utricularia foliosa,Producer,Source,TSL-UTRFOL-2,-26.14,36.12308125,1.58,2.10589375,14.58,0.294842105,,20.01221324,326.7111957,G-214756,S-29895,,,,
ULL,dry19,,Dry,2019,TS3,Leafy Bladderwort,Utricularia foliosa,Producer,Source,TSL-UTRFOL-3,-26.34,43.69235714,4.59,2.354253247,12.2,0.138973856,,21.65205325,838.3803668,G-214782,S-29921,,,,
FIU,wet19,43789,Wet,2019,TS3,Leafy Bladderwort,Utricularia foliosa,Producer,Source,W19-TS3-Ufo2,-28.82,42.51224615,4.42,2.555615385,17.47,0.19,,19.40731019,596.6631039,G-224204,S-31189,0,0,,
FIU,wet19,43789,Wet,2019,TS3,Leafy Bladderwort,Utricularia foliosa,Producer,Source,W19-TS3-Ufo1,-27.82,41.22491429,6,1.915214286,15.46,0.16,,25.1124554,687.0819048,G-224217,S-31202,0,0,,
ULL,dry19,,Dry,2019,TS11,Manatee Grass,Syringodium filiforme,Producer,Source,TS11_SYRI5_d19,-8.33,31.05,0.74,1.13,7.07,0.213557549,,32.05752212,387.7175047,G-219301,S-30663,,,,
ULL,dry19,,Dry,2019,TS11,Manatee Grass,Syringodium filiforme,Producer,Source,TS11_SYRI4_d19,,,,,8.84,0.77,x,#N/A,#N/A,#N/A,S-30579,,,,
FIU,wet19,43783,Wet,2019,TS11,Manatee Grass,Syringodium filiforme,Producer,Source,W19-TS11-Sfi2,-7.52,35.60225882,0.81,1.595129412,11.69,0.64,,26.03924692,148.3427451,G-223814,S-30903,0,0,,
FIU,wet19,43783,Wet,2019,TS11,Manatee Grass,Syringodium filiforme,Producer,Source,W19-TS11-Sfi1,-8.98,35.12910769,1.83,1.885307692,11.91,1.13,,21.73860487,82.90054912,G-223910,S-30999,0,0,,
FIU,wet19,43783,Wet,2019,TS11,Manatee Grass,Syringodium filiforme,Producer,Source,W19-TS11-Sfi3,-10.41,31.72794483,2.39,2.704068966,15.07,1.13,,13.68897617,74.87420609,G-224200,S-31185,0,0,,
ULL,dry19,,Dry,2019,TS7,Manatee Grass,Syringodium filiforme,Producer,Source,TS7_SYRI4_d19,-7.42,35.39,0.95,1.35,,,x,30.58395062,#DIV/0!,G-219149,,,,,
ULL,dry19,,Dry,2019,TS9,Manatee Grass,Syringodium filiforme,Producer,Source,TS9_SYRI5_d19,-8.5,33.12,4.55,2.05,17.12,0.95796807,,18.84878049,92.19513966,G-219183,S-30577,,,,
ULL,dry19,,Dry,2019,TS9,Manatee Grass,Syringodium filiforme,Producer,Source,TS9_SYRI4_d19,-8.53,30.07,6.41,1.99,14.97,0.822269697,,17.62897822,97.51869363,G-219156,S-30656,,,,
ULL,dry19,,Dry,2019,TS9,Manatee Grass,Syringodium filiforme,Producer,Source,TS9_SYRI3_d19,-8.24,33.19,7.02,2.02,14.18,1.106136364,,19.16914191,80.01424557,G-219201,S-30581,,,,
ULL,dry19,,Dry,2019,SRS6,Mangrove Periwinkle,Littoraria angulifera,Gastropod,Consumer,SRS6 SN1,-25.6,37.59,-1.32,8.007,14.3,1.542,x,5.477082553,65.00648508,,,,,,
ULL,dry19,,Dry,2019,SRS6,Mangrove Periwinkle,Littoraria angulifera,Gastropod,Consumer,SRS6 TS1,-25.84,42.27,3.6,10.918,12.5,1.063,x,4.516852903,106.0395108,,,,,,
FIU,wet19,#N/A,Wet,2019,RB10,Mangrove Snapper,Lutjanus griseus,Predator,Consumer,W19-RB-Lgr1,-30.4,49.52088889,12.04,15.51422222,8.66,1.1,x,3.723961766,120.0506397,G-224206,S-31191,0,0,,
FIU,wet19,43760,Wet,2019,RB10,Mangrove snapper,Lutjanus griseus,Predator,Consumer,W19-RB10-Lgr2,-30.01,47.728,13.49,14.11861539,22,1.14,x,3.943918375,111.6444444,G-223740,S-30830,0,0,,
FIU,wet19,43812,Wet,2019,SRS4,Mangrove Snapper,Lutjanus griseus,Predator,Consumer,W19-SRS4-Lgr3,-30.56,32.47012,10.03,9.6076,10.67,0.92,x,3.942900065,94.11628986,G-223879,S-30968,0,0,,
FIU,wet19,43812,Wet,2019,SRS4,Mangrove Snapper,Lutjanus griseus,Predator,Consumer,W19-SRS4-Lgr4,-30.12,43.75586667,10.87,13.70583333,8.82,1.3,x,3.724582803,89.75562394,G-223907,S-30996,0,0,,
FIU,wet19,43760,Wet,2019,SRS4,Mangrove Snapper,Lutjanus griseus,Predator,Consumer,W19-SRS4-Lgr5,-29.63,43.58041667,11.36,13.5695,7.07,1.44,x,3.746919153,80.70447531,G-223862,S-30951,0,0,,
FIU,wet19,43809,Wet,2019,SRS4,Mangrove Snapper,Lutjanus griseus,Predator,Consumer,W19-SRS4-Lgr1,-31.1,49.928,12,15.072,3.35,1,x,3.864738146,133.1413333,G-224179,S-31164,0,0,,
FIU,wet19,43809,Wet,2019,SRS4,Mangrove Snapper,Lutjanus griseus,Predator,Consumer,W19-SRS4-Lgr2,-31.07,44.91525833,12.07,13.66883333,3.35,1,x,3.833621601,119.7740222,G-223797,S-30886,0,0,,
FIU,wet19,43786,Wet,2019,TS10,Mangrove Snapper,Lutjanus griseus,Predator,Consumer,W19-TS10-Lgr3,-7.87,51.61246,11.64,16.1736,6.29,1.39,x,3.723013841,99.01670983,G-223889,S-30978,0,0,,
FIU,wet19,43786,Wet,2019,TS10,Mangrove Snapper,Lutjanus griseus,Predator,Consumer,W19-TS10-Lgr1,-7.85,49.39578182,11.76,15.73672727,5.81,1.36,x,3.662032844,96.85447416,G-223900,S-30989,0,0,,
FIU,wet19,43786,Wet,2019,TS10,Mangrove Snapper,Lutjanus griseus,Predator,Consumer,W19-TS10-Lgr2,-7.28,47.638025,12.43,14.799,3.95,1.5,x,3.755503469,84.68982222,G-223844,S-30933,0,0,,
FIU,wet19,43785,Wet,2019,TS7,Mangrove Snapper,Lutjanus griseus,Predator,Consumer,W19-TS7-Lgr1,-13.64,44.41250909,13.29,14.08381818,6.92,1.61,x,3.679016107,73.56109166,G-223863,S-30952,0,0,,
FIU,wet19,43785,Wet,2019,TS7,Mangrove Snapper,Lutjanus griseus,Predator,Consumer,W19-TS7-Lgr4,-14.54,47.53798333,13.93,15.03133333,6.48,1.46,x,3.689691349,86.82736681,G-223885,S-30974,0,0,,
FIU,wet19,43785,Wet,2019,TS7,Mangrove Snapper,Lutjanus griseus,Predator,Consumer,W19-TS7-Lgr5,-15.43,42.14506667,13.98,13.73866667,5.02,1.38,x,3.578894927,81.43974236,G-224180,S-31165,0,0,,
FIU,wet19,43785,Wet,2019,TS7,Mangrove Snapper,Lutjanus griseus,Predator,Consumer,W19-TS7-Lgr2,-15.06,40.83600833,14.25,12.88616667,5.72,1.26,x,3.697143684,86.42541446,G-223880,S-30969,0,0,,
FIU,wet19,43785,Wet,2019,TS7,Mangrove Snapper,Lutjanus griseus,Predator,Consumer,W19-TS7-Lgr3,-14.53,54.36245833,14.3,16.79866667,6.27,1.14,x,3.775470357,127.1636452,G-223859,S-30948,0,0,,
FIU,wet19,43785,Wet,2019,TS9,Mangrove Snapper,Lutjanus griseus,Predator,Consumer,W19-TS9-Lgr3,-11.62,45.19160909,13.9,12.74690909,8.72,1.03,x,4.136182628,117.0009297,G-223798,S-30887,0,0,,
FIU,wet19,43785,Wet,2019,TS9,Mangrove Snapper,Lutjanus griseus,Predator,Consumer,W19-TS9-Lgr2,-11.34,51.1198,13.95,14.96175,3.95,0.96,x,3.986149125,141.9994444,G-224191,S-31176,0,0,,
FIU,wet19,43785,Wet,2019,TS9,Mangrove Snapper,Lutjanus griseus,Predator,Consumer,W19-TS9-Lgr1,-13.95,46.91056,15.91,13.62353,6.89,1.09,x,4.01723978,114.765896,G-223721,S-30810,0,0,,
ULL,dry19,,Dry,2019,SRS6,Mangrove Tree Crab,Aratus pisonii,Crab,Consumer,SRS6 MA1,-24.51,35.809,5.7,9.004,14.15,0.744,,4.639845254,128.3476703,,,,,,
FIU,wet19,43795,Wet,2019,SRS3,Mayan Cichlid,Mayaheros urophthalmus,demersal_fish,Consumer,W19-SRS3-Mur1,-31.2,42.02757,8.19,12.767,24.75,1.21,,3.840539281,92.6227438,G-223884,S-30973,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Mayan Cichlid,Mayaheros urophthalmus,demersal_fish,Consumer,W19-SRS3-Mur3,-33.73,46.57608182,8.98,14.55181818,21.7,1.4,,3.734156203,88.71634632,G-223872,S-30961,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Mayan Cichlid,Mayaheros urophthalmus,demersal_fish,Consumer,W19-SRS3-Mur2,-29.94,45.90272,9.23,14.7172,24,1.27,,3.638815354,96.38366404,G-223895,S-30984,0,0,,
FIU,wet19,11-*-19,Wet,2019,TS3,Mayan Cichlid,Mayaheros urophthalmus,demersal_fish,Consumer,W19-TS3-Mur2,-29.18,46.57226667,7.09,14.54166667,14.1,1.05,,3.736456924,118.2787725,G-224175,S-31160,0,0,,
FIU,wet19,11-*-19,Wet,2019,TS3,Mayan Cichlid,Mayaheros urophthalmus,demersal_fish,Consumer,W19-TS3-Mur4,-29.98,61.65155556,7.55,19.03822222,14.45,2.16,,3.778021602,76.11303156,G-223877,S-30966,0,0,,
FIU,wet19,11-*-19,Wet,2019,TS3,Mayan Cichlid,Mayaheros urophthalmus,demersal_fish,Consumer,W19-TS3-Mur5,-29.11,45.79768889,7.91,14.18288889,12.99,0.97,,3.767260496,125.9042994,G-224169,S-31154,0,0,,
FIU,wet19,11-*-19,Wet,2019,TS3,Mayan Cichlid,Mayaheros urophthalmus,demersal_fish,Consumer,W19-TS3-Mur3,-28.69,34.1711,8.09,10.5975,14.26,1.51,,3.761857356,60.34631347,G-223855,S-30944,0,0,,
FIU,wet19,11-*-19,Wet,2019,TS3,Mayan Cichlid,Mayaheros urophthalmus,demersal_fish,Consumer,W19-TS3-Mur1,-20.97,50.4376,9.35,15.8455,16.15,1.36,,3.713601128,98.8972549,G-224176,S-31161,0,0,,
ULL,dry19,,Dry,2019,TS10,Mermans Shaving Brush,Penicillus pyriformis,Producer,Source,TS10_PENG1_d19,-14.92,6.600073171,10.35,0.985853659,16.87,0.27,,7.810576447,65.18590786,G-224564,S-31381,,,,
FIU,wet19,43783,Wet,2019,TS10,Mermans Shaving Brush,Penicillus pyriformis,Producer,Source,W19-TS10-Pen1,-15.31,16.44704118,1.97,1.132526316,6.7,0.54,,16.94284224,81.21995644,,S-31017,G-223948,N-10839,,
FIU,wet19,43783,Wet,2019,TS10,Mermans Shaving Brush,Penicillus pyriformis,Producer,Source,W19-TS10-Pen3,-13.91,14.616696,3.15,1.147214286,19.19,0.29,,14.86453944,134.4064,,S-31355,G-224346,N-10928,,
FIU,wet19,43783,Wet,2019,TS10,Mermans Shaving Brush,Penicillus pyriformis,Producer,Source,W19-TS10-Pen2,-14.36,14.72663333,3.92,1.211368421,9.37,0.98,,14.18319309,40.07247165,,S-31064,G-223921,N-10886,,
FIU,wet19,43783,Wet,2019,TS11,Mermans Shaving Brush,Penicillus pyriformis,Producer,Source,W19-TS11-Pen2,-19.32,25.92014,2.76,2.3804,19.23,0.35,,12.70381589,58.57658757,,S-31326,G-224351,N-10943,,
FIU,wet19,43783,Wet,2019,TS11,Mermans Shaving Brush,Penicillus pyriformis,Producer,Source,W19-TS11-Pen3,-18.53,22.286155,3,1.917894737,2.57,0.68,,13.55679937,87.39668627,,S-31014,G-223968,N-10836,,
FIU,wet19,43783,Wet,2019,TS11,Mermans Shaving Brush,Penicillus pyriformis,Producer,Source,W19-TS11-Pen1,-19.49,24.29368,3.59,2.308421053,0.44,0.96,,12.27792765,67.48244444,,S-31006,G-223957,N-10828,,
ULL,dry19,,Dry,2019,TS7,Mussel,Mussel,Sessile_filter_feeder,Consumer,TS7_MM1_d19,-24.76,41.95358442,7.3,9.042857143,9.45,0.95,,5.412653071,117.7644475,G-224577,S-31393,,,,
ULL,dry19,,Dry,2019,RB10,Peacock Eel,Macrognathus siamensis,demersal_fish,Consumer,RB813_3_d19,-28.82,53.98125373,8.2,14.34119403,,2.61,,4.391414635,55.15326052,G-224537,S-31360,,,,
ULL,dry19,,Dry,2019,RB10,Peacock Eel,Macrognathus siamensis,demersal_fish,Consumer,RB10_PE1_d19,-29.41,46.98538462,9.89,14.17038462,,3.35,,3.868369387,37.40130119,G-224542,S-31364,,,,
FIU,dry19,,Dry,2019,RB10,Peacock Eel,Macrognathus siamensis,demersal_fish,Consumer,D19-RB10-NN-MSi5,-28.56003969,49.79621738,8.324010327,16.29087801,19.21784601,1.085791676,,3.566142163,MBL lab,MBL lab,,,,,
FIU,dry19,,Dry,2019,RB10,Peacock Eel,Macrognathus siamensis,demersal_fish,Consumer,D19-RB10-NN-MSi1,-29.7431152,48.35082491,8.678101432,16.31852327,20.65564663,1.0878254,,3.456764733,MBL lab,MBL lab,,,,,
FIU,dry19,,Dry,2019,RB10,Peacock Eel,Macrognathus siamensis,demersal_fish,Consumer,D19-RB10-NN-MSi4,-26.12326707,49.2185245,8.7938191,16.205761,22.27187652,1.077642348,,3.543283893,MBL lab,MBL lab,,,,,
FIU,dry19,,Dry,2019,RB10,Peacock Eel,Macrognathus siamensis,demersal_fish,Consumer,D19-RB10-NN-MSi2,-28.10427826,49.3598237,8.96277674,15.92550388,21.38989892,1.079263298,,3.615989889,MBL lab,MBL lab,,,,,
FIU,dry19,,Dry,2019,RB10,Peacock Eel,Macrognathus siamensis,demersal_fish,Consumer,D19-RB10-NN-MSi3,-27.6976569,49.51704004,11.74149291,16.53152002,19.01318577,1.098292981,,3.494529237,MBL lab,MBL lab,,,,,
FIU,wet19,43809,Wet,2019,RB10,Peacock Eel,Macrognathus siamensis,demersal_fish,Consumer,W19-RB10-Msi5,-28.99,32.64364,9.16,10.0008,22.76,0.93,,3.808120017,93.60183513,G-223759,S-30848,0,0,,
FIU,wet19,43809,Wet,2019,RB10,Peacock Eel,Macrognathus siamensis,demersal_fish,Consumer,W19-RB10-Msi1,-28.17,41.74990833,9.41,12.729,23.76,0.99,,3.826555612,112.4576655,G-223780,S-30869,0,0,,
FIU,wet19,43809,Wet,2019,RB10,Peacock Eel,Macrognathus siamensis,demersal_fish,Consumer,W19-RB10-Msi3,-29.64,44.06733636,9.48,13.18472727,21.47,0.98,,3.899351983,119.9111193,G-223767,S-30856,0,0,,
FIU,wet19,43809,Wet,2019,RB10,Peacock Eel,Macrognathus siamensis,demersal_fish,Consumer,W19-RB10-Msi4,-30.88,38.31343,9.88,11.5206,21.17,0.98,,3.879919593,104.2542313,G-223747,S-30840,0,0,,
FIU,wet19,43809,Wet,2019,RB10,Peacock Eel,Macrognathus siamensis,demersal_fish,Consumer,W19-RB10-Msi2,-30.47,43.70931,9.92,13.4126,20.61,1.03,,3.801961961,113.1632621,G-223745,S-30839,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Peacock Eel,Macrognathus siamensis,demersal_fish,Consumer,W19-SRS3-Msi3,-28.76,35.31947,8.36,10.6098,23.21,1.21,,3.883772393,77.83905234,G-223856,S-30945,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Peacock Eel,Macrognathus siamensis,demersal_fish,Consumer,W19-SRS3-Msi1,-29.82,49.28545,10.07,14.9736,20.81,1.28,,3.840071303,102.6780208,G-223854,S-30943,0,0,,
FIU,wet19,43795,Wet,2019,SRS3,Peacock Eel,Macrognathus siamensis,demersal_fish,Consumer,W19-SRS3-Msi2,-28.14,48.39378889,10.08,14.74155556,21.97,1.25,,3.829949977,103.240083,G-223840,S-30929,0,0,,
FIU,wet19,43791,Wet,2019,TS3,Peacock Eel,Macrognathus siamensis,demersal_fish,Consumer,W19-TS3-Msi2,-27.62,63.66218889,7.97,19.41711111,19.12,0.87,,3.825108343,195.133146,G-223878,S-30967,0,0,,
FIU,wet19,43791,Wet,2019,TS3,Peacock Eel,Macrognathus siamensis,demersal_fish,Consumer,W19-TS3-Msi4,-25.62,49.84356,8.35,14.7322,16.36,0.99,,3.947191865,134.2587475,G-223865,S-30954,0,0,,
FIU,wet19,43791,Wet,2019,TS3,Peacock Eel,Macrognathus siamensis,demersal_fish,Consumer,W19-TS3-Msi3,-26.5,45.90445,8.52,13.9522,18.22,1.02,,3.838476489,120.011634,G-223890,S-30979,0,0,,
FIU,wet19,43791,Wet,2019,TS3,Peacock Eel,Macrognathus siamensis,demersal_fish,Consumer,W19-TS3-Msi5,-25.77,47.00763333,8.69,14.214,14.08,1.03,,3.858325516,121.7026106,G-223866,S-30955,0,0,,
FIU,wet19,43791,Wet,2019,TS3,Peacock Eel,Macrognathus siamensis,demersal_fish,Consumer,W19-TS3-Msi1,-25.62,51.76206364,9.19,15.82309091,14.42,1.03,,3.81651566,134.0118152,G-223886,S-30975,0,0,,
ULL,dry19,,Dry,2019,RB10,Peat,Detritus,Organic_matter,Source,RB10_DETR2_d19,-29.47,43.55,4.9,2.38,17.99,3.526674041,,21.34803922,32.92998785,G-219325,S-30597,,,,
ULL,dry19,,Dry,2019,RB10,Peat,Detritus,Organic_matter,Source,RB10_DETR1_d19,-29.35,38.74,5.21,2.32,19.02,3.228333333,,19.48132184,32,G-219247,S-30588,,,,
ULL,dry19,,Dry,2019,RB10,Peat,Detritus,Organic_matter,Source,RB10_DETR3_d19,-29.33,45.41,6.38,2.35,14.1,1,,22.54397163,107.0288393,G-219273,S-30634,,,,
ULL,dry19,,Dry,2019,RB10,Peat,Detritus,Organic_matter,Source,RB10_DETR4_d19,-28.63,46.73,6.56,1.91,17.8,0.9,,28.54363002,114.4571219,G-219272,S-30632,,,,
FIU,wet19,43760,Wet,2019,RB10,Peat,Detritus,Organic_matter,Source,W19-RB10-Det3,-29.13,42.68676316,5.12,2.012736842,12.41,1.17,,24.74303776,74.88905818,G-224314,S-31299,,,,
FIU,wet19,43760,Wet,2019,RB10,Peat,Detritus,Organic_matter,Source,W19-RB10-Det2,-29.4,44.00423,6.12,1.6249,16.15,0.8,,31.5947248,146.6807667,G-224246,S-31231,0,0,,
FIU,wet19,43760,Wet,2019,RB10,Peat,Detritus,Organic_matter,Source,W19-RB10-Det1,-28.89,44.92415,6.73,2.18875,15.06,1.96,,23.94586332,61.12129252,G-224245,S-31230,0,0,,
ULL,dry19,,Dry,2019,SRS4,Peat,Detritus,Organic_matter,Source,SRS4_DETR5_d19,-29.93,33.05,4.37,0.94,4.96,2.038571429,,41.01950355,43.2328895,,S-30586,G-219295,G-219126,,
ULL,dry19,,Dry,2019,SRS4,Peat,Detritus,Organic_matter,Source,SRS4_DETR2_d19,-28.53,37.34,4.42,1.28,-4.4,1.8,,34.03385417,30.76966569,G-219269,S-30650,,,,
ULL,dry19,,Dry,2019,SRS4,Peat,Detritus,Organic_matter,Source,SRS4_DETR3_d19,-27.24,34.47,4.52,2.19,3.54,0.918395695,,18.3630137,100.0875772,G-219204,S-30552,,,,
ULL,dry19,,Dry,2019,SRS4,Peat,Detritus,Organic_matter,Source,SRS4_DETR1_d19,-27.3,39.07,4.7,1.8,-4.8,1.4,,25.32314815,35.72847501,G-219277,S-30651,,,,
FIU,wet19,43760,Wet,2019,SRS4,Peat,Detritus,Organic_matter,Source,W19-SRS4-Det1,-26.02,43.42671177,4.17,2.402470588,-7.21,2.82,,21.08849836,41.06544848,G-224242,S-31227,0,0,,
FIU,wet19,43761,Wet,2019,SRS4,Peat,Detritus,Organic_matter,Source,W19-SRS4-Det2,-25.89,50.32879412,4.27,3.138470588,-9.6,3.11,,18.70877067,43.15437867,G-224243,S-31228,0,0,,
FIU,wet19,43761,Wet,2019,SRS4,Peat,Detritus,Organic_matter,Source,W19-SRS4-Det3,-26.01,45.9703,4.71,2.5535,-7.13,2.63,,21.00333529,46.61120406,G-224244,S-31229,0,0,,
FIU,wet19,43783,Wet,2019,TS11,Penaeid Shrimp,Penaeid,Shrimp,Consumer,W19-TS11-Pens1,-14.18,36.19887,6.67,9.71025,12.77,1.07,,4.349220154,90.21525234,,S-31034,G-223936,N-10856,,
FIU,wet19,43783,Wet,2019,TS11,Penaeid Shrimp,Penaeid,Shrimp,Consumer,W19-TS11-Pens2,-14.92,37.61,6.89,9.9548,12.38,1,,4.407756392,100.2933333,G-224266,S-31251,0,0,,
ULL,dry19,,Dry,2019,SRS3,Periphyton,Periphyton,Producer,Source,SRS-PERIMAT-1,-25.99,13.39525781,3.62,0.956554688,22.46,0.192808642,,16.33759259,185.2649711,G-214745,S-29884,,,,
ULL,dry19,,Dry,2019,SRS3,Periphyton,Periphyton,Producer,Source,SRS-PERIMAT-2,-26.63,15.31934694,4.62,1.253503401,25.01,0.265290076,,14.25809568,153.9883906,G-214747,S-29886,,,,
